Quantify Compound Summary Report 																							
																							
Printed Mon Jul 27 20:19:03 2020																							
																							
Compound 1:  13C-Caffeine																							
											Conc. In vial	Corr Factor	Calc. Amount	Spike level	Recovery								
27	TQS3_200724_029	7E	5.91	127315.516	104250.867	126006.3673	103105.465	82%	82%	GOOD	3.602294735	4.4	15.85009683										
28	TQS3_200724_030	8B	5.91	129828.531	106566.594	128519.3823	105421.192	82%	82%	GOOD	3.6741373	4.4	16.16620412										
29	TQS3_200724_031	9J	5.91	121006.094	98566.227	119696.9453	97420.825	81%	81%	GOOD	3.421919742	4.4	15.05644686										
30	TQS3_200724_032	10D	5.91	121965.523	99801.805	120656.3743	98656.403	82%	82%	GOOD	3.449348086	4.4	15.17713158										
31	TQS3_200724_033	10G	5.92	4521.821	3494.783	3212.672333	2349.381	77%	73%	GOOD	0.091844507	4.4	0.404115829										
32	TQS3_200724_034	11F	5.91	147515.906	118400.867	146206.7573	117255.465	80%	80%	GOOD	4.179787445	4.4	18.39106476										
33	TQS3_200724_035	11F_spike	5.91	177075.578	144552.344	175766.4293	143406.942	82%	82%	GOOD	5.024845144	4.4	22.10931863	3.718253875	74%								
34	TQS3_200724_036	Std M1 5ng/mL	5.91	167456.453	137519.109	166147.3043	136373.707	82%	82%	GOOD	5.061705522	4.4	22.2715043										
35	TQS3_200724_037	11H	5.92	4603.514	3569.503	3294.365333	2424.101	78%	74%	GOOD	0.100363393	4.4	0.441598929										
36	TQS3_200724_038	11J	5.92	3601.316	2952.685	2292.167333	1807.283	82%	79%	GOOD	0.069831263	4.4	0.307257556										
37	TQS3_200724_039	12G	5.92	3520.221	2834.23	2211.072333	1688.828	81%	76%	GOOD	0.06736069	4.4	0.296387035										
38	TQS3_200724_040	13F	5.92	3298.478	2662.406	1989.329333	1517.004	81%	76%	GOOD	0.060605252	4.4	0.266663109										
39	TQS3_200724_041	13F_spike	5.91	34681.73	27940.139	33372.58133	26794.737	81%	80%	GOOD	1.016701293	4.4	4.473485691	4.206822582	84%								
40	TQS3_200724_042	15F	5.91	3306.679	2724.95	1997.530333	1579.548	82%	79%	GOOD	0.060855097	4.4	0.267762427										
41	TQS3_200724_043	15F_spike	5.91	41165.293	34282.57	39856.14433	33137.168	83%	83%	GOOD	1.214224129	4.4	5.342586167	5.07482374	101%								
42	TQS3_200724_044	17C	5.91	3958.404	3204.061	2649.255333	2058.659	81%	78%	GOOD	0.080710009	4.4	0.355124038										
43	TQS3_200724_045	17H	5.91	157148.844	128226.156	155839.6953	127080.754	82%	82%	GOOD	4.747682483	4.4	20.88980293										
44	TQS3_200724_046	19E	5.91	2900.898	2401.616	1591.749333	1256.214	83%	79%	GOOD	0.048492911	4.4	0.213368807										
45	TQS3_200724_047	Std M1 5ng/mL	5.92	163405.563	134495.734	162096.4143	133350.332	82%	82%	GOOD	5.017734943	4.4	22.07803375										
46	TQS3_200724_048	19E_b	5.91	3035.19	2412.825	1726.041333	1267.423	79%	73%	GOOD	0.05343004	4.4	0.235092176										
47	TQS3_200724_049	24I	5.91	3580.688	3011.93	2271.539333	1866.528	84%	82%	GOOD	0.070316067	4.4	0.309390694										
48	TQS3_200724_050	25E	5.91	137789.328	113658.031	136480.1793	112512.629	82%	82%	GOOD	4.224777999	4.4	18.58902319										
49	TQS3_200724_051	26G	5.91	2890.18	2227.116	1581.031333	1081.714	77%	68%	GOOD	0.048941219	4.4	0.215341365										
50	TQS3_200724_052	27F	5.91	136706.953	112363.883	135397.8043	111218.481	82%	82%	GOOD	4.19127281	4.4	18.44160037										
51	TQS3_200724_053	29H	5.91	4273.819	3553.022	2964.670333	2407.62	83%	81%	GOOD	0.09177211	4.4	0.403797283										
52	TQS3_200724_054	30G	5.91	3831.097	3002.246	2521.948333	1856.844	78%	74%	GOOD	0.07806754	4.4	0.343497175										
53	TQS3_200724_055	31H	5.91	2714.611	2042.758	1405.462333	897.356	75%	64%	GOOD	0.043506437	4.4	0.191428323										
54	TQS3_200724_056	31H_spike	5.91	52202.145	41546.863	50892.99633	40401.461	80%	79%	GOOD	1.575405398	4.4	6.93178375	6.740355426	135%								
55	TQS3_200724_057	32I	5.91	142453.516	116526.313	141144.3673	115380.911	82%	82%	GOOD	4.369159102	4.4	19.22430005										
56	TQS3_200724_058	Std M1 5ng/mL	5.91	162259.719	133757.391	160950.5703	132611.989	82%	82%	GOOD	5.096056332	4.4	22.42264786										
57	TQS3_200724_059	33A	5.91	162146.406	132823.281	160837.2573	131677.879	82%	82%	GOOD	5.092468588	4.4	22.40686179										
58	TQS3_200724_060	33C	5.91	154470.813	125846.531	153161.6643	124701.129	81%	81%	GOOD	4.849442085	4.4	21.33754517										
59	TQS3_200724_061	33J	5.92	3109.359	2652.573	1800.210333	1507.171	85%	84%	GOOD	0.0569987	4.4	0.25079428										
60	TQS3_200724_062	33J_spike	5.91	40458.297	33437.703	39149.14833	32292.301	83%	82%	GOOD	1.239549912	4.4	5.454019612	5.203225332	104%								
61	TQS3_200724_063	34B	5.92	3103.126	2522.211	1793.977333	1376.809	81%	77%	GOOD	0.056801349	4.4	0.249925936										
62	TQS3_200724_064	37C	5.91	3550.424	2937.952	2241.275333	1792.55	83%	80%	GOOD	0.070963808	4.4	0.312240755										
63	TQS3_200724_065	37H	5.92	3666.167	2931.188	2357.018333	1785.786	80%	76%	GOOD	0.074628491	4.4	0.328365361										
64	TQS3_200724_066	38G	5.91	132878.297	110280.258	131569.1483	109134.856	83%	83%	GOOD	4.165774561	4.4	18.32940807										
65	TQS3_200724_067	39C	5.91	4973.548	4145.152	3664.399333	2999.75	83%	82%	GOOD	0.116023108	4.4	0.510501676										
66	TQS3_200724_068	39C_b	5.91	5261.729	4496.993	3952.580333	3351.591	85%	85%	GOOD	0.125147565	4.4	0.550649288										
67	TQS3_200724_069	Std M1 5ng/mL	5.91	156192.156	127568.594	154883.0073	126423.192	82%	82%	GOOD	5.086573755	4.4	22.38092452										
68	TQS3_200724_070	39E	5.91	2932.165	2257.163	1623.016333	1111.761	77%	68%	GOOD	0.053302118	4.4	0.234529318										
69	TQS3_200724_071	40I	5.92	2578.134	2487.818	1268.985333	1342.416	96%	106%	GOOD	0.041675246	4.4	0.183371084										
70	TQS3_200724_072	41A	5.92	3020.989	2538.981	1711.840333	1393.579	84%	81%	GOOD	0.056219222	4.4	0.247364575										
71	TQS3_200724_073	42G	5.91	158081.344	130433.734	156772.1953	129288.332	83%	82%	GOOD	5.148617321	4.4	22.65391621										
72	TQS3_200724_074	42I	5.91	137406.844	113735.023	136097.6953	112589.621	83%	83%	GOOD	4.469637936	4.4	19.66640692										
73	TQS3_200724_075	43H	5.91	4480.359	3529.596	3171.210333	2384.194	79%	75%	GOOD	0.104146966	4.4	0.458246649										
74	TQS3_200724_076	44I	5.91	149631.672	123219.641	148322.5233	122074.239	82%	82%	GOOD	4.87111832	4.4	21.43292061										
75	TQS3_200724_077	44I_spike	5.91	190405.828	157052.781	189096.6793	155907.379	82%	82%	GOOD	6.210198413	4.4	27.32487302	5.891952407	118%								
76	TQS3_200724_078	45C	5.92	133480.063	110244.914	132170.9143	109099.512	83%	83%	GOOD	4.340676977	4.4	19.0989787										
77	TQS3_200724_079	46D	5.92	2721.296	2159.309	1412.147333	1013.907	79%	72%	GOOD	0.046376886	4.4	0.204058298										
78	TQS3_200724_080	Std M1 5ng/mL	5.91	150919.922	124754.898	149610.7733	123609.496	83%	83%	GOOD	4.637590798	4.4	20.40539951										
79	TQS3_200724_081	47A	5.92	141387.094	118101.008	140077.9453	116955.606	84%	83%	GOOD	4.342094997	4.4	19.10521798										
80	TQS3_200724_082	49A	5.92	2585.096	2048.198	1275.947333	902.796	79%	71%	GOOD	0.039551441	4.4	0.174026339										
81	TQS3_200724_083	52G	5.91	138278.047	115228.453	136968.8983	114083.051	83%	83%	GOOD	4.245721671	4.4	18.68117535										
82	TQS3_200724_084	71A	5.92	3238.289	2690.212	1929.140333	1544.81	83%	80%	GOOD	0.059798925	4.4	0.263115271										
83	TQS3_200724_085	71B	5.91	3383.5	2789.042	2074.351333	1643.64	82%	79%	GOOD	0.064300133	4.4	0.282920586										
84	TQS3_200724_086	71C	5.92	3285.702	2750.965	1976.553333	1605.563	84%	81%	GOOD	0.06126862	4.4	0.269581926										
85	TQS3_200724_087	1A	5.92	85037.188	72122.203	83728.03933	70976.801	85%	85%	GOOD	2.595377165	4.4	11.41965953										
86	TQS3_200724_088	1A_spike	5.92	125090.383	102929.148	123781.2343	101783.746	82%	82%	GOOD	3.836934337	4.4	16.88251108	5.462851555	109%								
87	TQS3_200724_089	1E	5.91	3977.66	3178.988	2668.511333	2033.586	80%	76%	GOOD	0.08271773	4.4	0.363958013										
88	TQS3_200724_090	1E_b	5.91	3778.803	2949.421	2469.654333	1804.019	78%	73%	GOOD	0.076553619	4.4	0.336835926										
89	TQS3_200724_091	Std M1 5ng/mL	5.92	174302.891	144771.297	172993.7423	143625.895	83%	83%	GOOD	4.307679312	4.4	18.95378897										
90	TQS3_200724_092	1F	5.92	3357.596	2737.312	2048.447333	1591.91	82%	78%	GOOD	0.051007939	4.4	0.22443493										
91	TQS3_200724_093	6G	5.92	67646.922	55091.488	66337.77333	53946.086	81%	81%	GOOD	1.651862373	4.4	7.268194443										
92	TQS3_200724_094	7H	5.91	3570.98	2870.77	2261.831333	1725.368	80%	76%	GOOD	0.056321367	4.4	0.247814015										
93	TQS3_200724_095	9E	5.92	223479.391	183298.156	222170.2423	182152.754	82%	82%	GOOD	5.532212575	4.4	24.34173533										
94	TQS3_200724_096	9E_spike	5.92	107179.328	89439.531	105870.1793	88294.129	83%	83%	GOOD	2.636250162	4.4	11.59950071	-12.74223461									
95	TQS3_200724_097	13J	5.92	72797.617	60833.5	71488.46833	59688.098	84%	83%	GOOD	1.780118702	4.4	7.83252229										
96	TQS3_200724_098	15A	5.92	3468.07	2803.364	2158.921333	1657.962	81%	77%	GOOD	0.053758828	4.4	0.236538841										
97	TQS3_200724_099	15E	5.92	77731.086	65396.773	76421.93733	64251.371	84%	84%	GOOD	1.902965934	4.4	8.373050109										
98	TQS3_200724_100	15H	5.92	3631.124	3117.742	2321.975333	1972.34	86%	85%	GOOD	0.057819	4.4	0.254403598										
99	TQS3_200724_101	16B	5.92	3397.952	2746.372	2088.803333	1600.97	81%	77%	GOOD	0.052012835	4.4	0.228856472										
100	TQS3_200724_102	Std M1 5ng/mL	5.92	229909.234	187835.516	228600.0853	186690.114	82%	82%	GOOD	5.12213717	4.4	22.53740355										
101	TQS3_200724_103	18B	5.92	65739.336	55285.051	64430.18733	54139.649	84%	84%	GOOD	1.44365763	4.4	6.352093571										
102	TQS3_200724_104	18G	5.92	76473.172	62911.711	75164.02333	61766.309	82%	82%	GOOD	1.684165766	4.4	7.410329369										
103	TQS3_200724_105	19C	5.92	3425.12	2903.697	2115.971333	1758.295	85%	83%	GOOD	0.047411598	4.4	0.208611033										
104	TQS3_200724_106	20B	5.92	52522.078	44494.105	51212.92933	43348.703	85%	85%	GOOD	1.147504597	4.4	5.049020229										
105	TQS3_200724_107	20D	5.92	2784.828	2235.088	1475.679333	1089.686	80%	74%	GOOD	0.033064869	4.4	0.145485425				Calibration curve						
106	TQS3_200724_108	Std M1 5ng/mL	5.92	219007.313	180091.344	217698.1643	178945.942	82%	82%	GOOD	4.87786283	4.4	21.46259645					Area		Conc.		Trueness	
107	TQS3_200724_109	Cal 0	5.92	1252.115	1143.088	-57.03366667	-2.314	91%	4%	FALSE		4.4	0				0	1252.115	-57.03366667				
108	TQS3_200724_110	Cal 0.125	5.92	4935.317	4356.725	3626.168333	3211.323	88%	89%	GOOD		4.4	0				0.125	4935.317	3626.168333	0.17	0.13	139%	103%
109	TQS3_200724_111	Cal 0.25	5.92	8031.08	6662.938	6721.931333	5517.536	83%	82%	GOOD		4.4	0				0.25	8031.08	6721.931333	0.28	0.24	113%	96%
110	TQS3_200724_112	Cal 0.5	5.92	15385.758	12912.432	14076.60933	11767.03	84%	84%	GOOD		4.4	0				0.5	15385.758	14076.60933	0.54	0.50	109%	100%
111	TQS3_200724_113	Cal 1	5.92	31341.367	26983.918	30032.21833	25838.516	86%	86%	GOOD		4.4	0				1	31341.367	30032.21833	1.11	1.07	111%	107%
112	TQS3_200724_114	Cal 2.5	5.92	65783.359	55248.051	64474.21033	54102.649	84%	84%	GOOD		4.4	0				2.5	65783.359	64474.21033	2.32	2.30	93%	92%
113	TQS3_200724_115	Cal 5	5.92	141517.234	119474.508	140208.0853	118329.106	84%	84%	GOOD		4.4	0				5	141517.234	140208.0853	5.00	5.00	100%	100%
114	TQS3_200724_116	Cal 10	5.92	312685.406	263430.719	311376.2573	262285.317	84%	84%	GOOD		4.4	0				10	312685.406	311376.2573	11.05	11.10	110%	111%
115	TQS3_200724_117	Cal 25	5.92	722749.5	605111.813	721440.3513	603966.411	84%	84%	GOOD		4.4	0				25	722749.5	721440.3513	25.54	25.73	102%	103%
116	TQS3_200724_118	mq H2O	5.92	1289.503	1279.174	-19.64566667	133.772	99%	-681%	FALSE		4.4	0										
																							
Compound 4:  Boscalid																							
											Conc. In vial	Corr Factor	Calc. Amount	Spike level	Recovery								
	Name	Sample Text	RT	Area	1? Area	Area_cor	Sec_Area_cor	Ion ratio	Ion ratio_cor	Ion ratio check	ng/ml		ng/g (ppb)	ng/g	%		Ion ratio						
1	TQS3_200724_003	mq H2O	6.31	1031.431	739.705			72%									avg std	44.388221%	44.444084%				
2	TQS3_200724_004	Cal 0	6.31	239.362	184.689	-295.0923333	-23.90466667	77%	8%	FALSE							min.	31%	31%				
3	TQS3_200724_005	Cal 0.125	6.31	6171.507	2679.7	5637.052667	2471.106333	43%	44%	GOOD							max.	58%	58%				
4	TQS3_200724_006	Cal 0.25	6.31	10716.045	4679.331	10181.59067	4470.737333	44%	44%	GOOD													
5	TQS3_200724_007	Cal 0.5	6.31	22164.07	9872.749	21629.61567	9664.155333	45%	45%	GOOD							Calibration curve						
6	TQS3_200724_008	Cal 1	6.31	53244.32	23937.68	52709.86567	23729.08633	45%	45%	GOOD								Area		Conc.		Trueness	
7	TQS3_200724_009	Cal 2.5	6.31	101939.352	44861.785	101404.8977	44653.19133	44%	44%	GOOD							0	239.362	-295.0923333				
8	TQS3_200724_010	Cal 5	6.31	215161.781	96519.047	214627.3267	96310.45333	45%	45%	GOOD							0.125	6171.507	5637.052667	0.14	0.13	115%	105%
9	TQS3_200724_011	Cal 10	6.31	469608.313	211357.625	469073.8587	211149.0313	45%	45%	GOOD							0.25	10716.045	10181.59067	0.25	0.24	100%	95%
10	TQS3_200724_012	Cal 25	6.31	1210802.5	534793.313	1210268.046	534584.7193	44%	44%	GOOD							0.5	22164.07	21629.61567	0.52	0.50	103%	101%
11	TQS3_200724_013	mq H2O	6.3	568.024	206.405	33.56966667	-2.188666667	36%	-7%	FALSE							1	53244.32	52709.86567	1.24	1.23	124%	123%
12	TQS3_200724_014	Std M1 5ng/mL	6.31	403597.688	187129.688	403063.2337	186921.0943	46%	46%	GOOD	5.786719927	4.4	25.46156768				2.5	101939.352	101404.8977	2.37	2.36	95%	94%
13	TQS3_200724_015	Blank chemical	6.32	875.411	341.868	340.9566667	133.2743333	39%	39%	GOOD	0.004895065	4.4	0.021538286				5	215161.781	214627.3267	5.00	5.00	100%	100%
14	TQS3_200724_016	Blank soil	6.32	809.182	406.386	274.7276667	197.7923333	50%	72%	FALSE	0	4.4	0				10	469608.313	469073.8587	10.91	10.93	109%	109%
15	TQS3_200724_017	Blank soil spiked	6.31	59012.195	27146.021	58477.74067	26937.42733	46%	46%	GOOD	0.839556375	4.4	3.694048048	3.694048048	74%		25	1210802.5	1210268.046	28.14	28.19	113%	113%
16	TQS3_200724_018	1C	6.31	7214.478	2975.799	6680.023667	2767.205333	41%	41%	GOOD	0.095904123	4.4	0.421978143										
17	TQS3_200724_019	1J	6.31	1883213	856662.75	1882678.546	856454.1563	45%	45%	GOOD	27.02934068	4.4	118.929099										
18	TQS3_200724_020	2D	6.31	1972469.5	885744	1971935.046	885535.4063	45%	45%	GOOD	28.3107832	4.4	124.5674461										
19	TQS3_200724_021	2I	6.31	1742008.375	797741.688	1741473.921	797533.0943	46%	46%	GOOD	25.00208652	4.4	110.0091807										
20	TQS3_200724_022	3H	6.31	9376.215	4138.814	8841.760667	3930.220333	44%	44%	GOOD	0.126939865	4.4	0.558535408										
21	TQS3_200724_023	3H_b	6.31	10153.088	4467.084	9618.633667	4258.490333	44%	44%	GOOD	0.138093318	4.4	0.607610597										
22	TQS3_200724_024	4B	6.31	60181.746	26828.992	59647.29167	26620.39833	45%	45%	GOOD	0.856347447	4.4	3.767928768										
23	TQS3_200724_025	Std M1 5ng/mL	6.31	294002.656	134247.797	293468.2017	134039.2033	46%	46%	GOOD	5.253850226	4.4	23.11694099										
24	TQS3_200724_026	5J	6.31	8064.304	3446.183	7529.849667	3237.589333	43%	43%	GOOD	0.134804051	4.4	0.593137824										
25	TQS3_200724_027	6B	6.31	20156.367	8995.279	19621.91267	8786.685333	45%	45%	GOOD	0.351283682	4.4	1.545648199										
26	TQS3_200724_028	6D	6.31	9647.884	4145.138	9113.429667	3936.544333	43%	43%	GOOD	0.163154285	4.4	0.717878852										
27	TQS3_200724_029	7E	6.31	1558821.5	687481.5	1558287.046	687272.9063	44%	44%	GOOD	27.89742364	4.4	122.748664										
28	TQS3_200724_030	8B	6.31	9173.357	3900.227	8638.902667	3691.633333	43%	43%	GOOD	0.154659007	4.4	0.680499632										
29	TQS3_200724_031	9J	6.31	1517406.125	673910.938	1516871.671	673702.3443	44%	44%	GOOD	27.15597984	4.4	119.4863113										
30	TQS3_200724_032	10D	6.31	10385.568	4468.321	9851.113667	4259.727333	43%	43%	GOOD	0.176360762	4.4	0.775987354										
31	TQS3_200724_033	10G	6.31	1990452	889428.063	1989917.546	889219.4693	45%	45%	GOOD	35.62474124	4.4	156.7488615										
32	TQS3_200724_034	11F	6.31	9302.126	4102.809	8767.671667	3894.215333	44%	44%	GOOD	0.15696431	4.4	0.690642964										
33	TQS3_200724_035	11F_spike	6.31	70502.648	31304.697	69968.19367	31096.10333	44%	44%	GOOD	1.25261411	4.4	5.511502082	4.820859118	96%								
34	TQS3_200724_036	Std M1 5ng/mL	6.31	265643.656	116168.828	265109.2017	115960.2343	44%	44%	GOOD	5.05540449	4.4	22.24377976										
35	TQS3_200724_037	11H	6.31	10569.926	4658.313	10035.47167	4449.719333	44%	44%	GOOD	0.191367814	4.4	0.842018384										
36	TQS3_200724_038	11J	6.31	15304.092	6567.887	14769.63767	6359.293333	43%	43%	GOOD	0.281644289	4.4	1.239234871										
37	TQS3_200724_039	12G	6.31	8030.518	3577.334	7496.063667	3368.740333	45%	45%	GOOD	0.142943488	4.4	0.628951346										
38	TQS3_200724_040	13F	6.31	8188.158	3617.095	7653.703667	3408.501333	44%	45%	GOOD	0.145949547	4.4	0.642178007										
39	TQS3_200724_041	13F_spike	6.31	59084.711	25514.691	58550.25667	25306.09733	43%	43%	GOOD	1.116503043	4.4	4.91261339	4.270435384	85%								
40	TQS3_200724_042	15F	6.31	11075.127	4715.921	10540.67267	4507.327333	43%	43%	GOOD	0.201001563	4.4	0.884406878										
41	TQS3_200724_043	15F_spike	6.31	74863.328	33386.359	74328.87367	33177.76533	45%	45%	GOOD	1.4173877	4.4	6.236505881	5.352099004	107%								
42	TQS3_200724_044	17C	6.31	1549524.75	693033.5	1548990.296	692824.9063	45%	45%	GOOD	29.53791285	4.4	129.9668166										
43	TQS3_200724_045	17H	6.31	2109659.5	944248	2109125.046	944039.4063	45%	45%	GOOD	40.21920084	4.4	176.9644837										
44	TQS3_200724_046	19E	6.31	1878947.5	837658.125	1878413.046	837449.5313	45%	45%	GOOD	35.8197214	4.4	157.6067742										
45	TQS3_200724_047	Std M1 5ng/mL	6.31	259832.75	114118.586	259298.2957	113909.9923	44%	44%	GOOD	4.984960038	4.4	21.93382417										
46	TQS3_200724_048	19E_b	6.31	1882053.875	833307.25	1881519.421	833098.6563	44%	44%	GOOD	36.17185026	4.4	159.1561411										
47	TQS3_200724_049	24I	6.31	10326.241	4478.778	9791.786667	4270.184333	43%	44%	GOOD	0.188245222	4.4	0.828278977										
48	TQS3_200724_050	25E	6.31	8853.792	4241.126	8319.337667	4032.532333	48%	48%	GOOD	0.159937672	4.4	0.703725758										
49	TQS3_200724_051	26G	6.31	10577.818	4610.715	10043.36367	4402.121333	44%	44%	GOOD	0.193081742	4.4	0.849559663										
50	TQS3_200724_052	27F	6.31	17214.107	7506.55	16679.65267	7297.956333	44%	44%	GOOD	0.320663126	4.4	1.410917753										
51	TQS3_200724_053	29H	6.31	1867151.25	830500.313	1866616.796	830291.7193	44%	44%	GOOD	35.88535015	4.4	157.8955407										
52	TQS3_200724_054	30G	6.31	45500.223	19915.713	44965.76867	19707.11933	44%	44%	GOOD	0.864458285	4.4	3.803616453										
53	TQS3_200724_055	31H	6.31	844042.563	371835.469	843508.1087	371626.8753	44%	44%	GOOD	16.21628173	4.4	71.3516396										
54	TQS3_200724_056	31H_spike	6.31	1197815.75	528449.875	1197281.296	528241.2813	44%	44%	GOOD	23.01750344	4.4	101.2770152	29.92537556	599%								
55	TQS3_200724_057	32I	6.31	1697214.75	758968.688	1696680.296	758760.0943	45%	45%	GOOD	32.61835351	4.4	143.5207554										
56	TQS3_200724_058	Std M1 5ng/mL	6.31	261397.391	114092.508	260862.9367	113883.9143	44%	44%	GOOD	5.151106947	4.4	22.66487057										
57	TQS3_200724_059	33A	6.31	9612.774	4330.426	9078.319667	4121.832333	45%	45%	GOOD	0.179264238	4.4	0.788762646										
58	TQS3_200724_060	33C	6.31	1812306.625	797121.75	1811772.171	796913.1563	44%	44%	GOOD	35.77599921	4.4	157.4143965										
59	TQS3_200724_061	33J	6.31	2045983.375	906846.75	2045448.921	906638.1563	44%	44%	GOOD	40.39027652	4.4	177.7172167										
60	TQS3_200724_062	33J_spike	6.31	2134427	950878.438	2133892.546	950669.8443	45%	45%	GOOD	42.13672075	4.4	185.4015713	7.684354622	154%								
61	TQS3_200724_063	34B	6.31	1527810.25	682362	1527275.796	682153.4063	45%	45%	GOOD	30.15821666	4.4	132.6961533										
62	TQS3_200724_064	37C	6.31	12139.314	5444.543	11604.85967	5235.949333	45%	45%	GOOD	0.229154337	4.4	1.008279082										
63	TQS3_200724_065	37H	6.32	13419.644	5680.981	12885.18967	5472.387333	42%	42%	GOOD	0.25443626	4.4	1.119519545										
64	TQS3_200724_066	38G	6.31	1862119	826391.25	1861584.546	826182.6563	44%	44%	GOOD	36.75961487	4.4	161.7423054										
65	TQS3_200724_067	39C	6.31	1567594.125	680640.75	1567059.671	680432.1563	43%	43%	GOOD	30.94380543	4.4	136.1527439										
66	TQS3_200724_068	39C_b	6.31	1608478	705524.938	1607943.546	705316.3443	44%	44%	GOOD	31.75111526	4.4	139.7049071										
67	TQS3_200724_069	Std M1 5ng/mL	6.31	246092.641	108134.5	245558.1867	107925.9063	44%	44%	GOOD	5.068413007	4.4	22.30101723										
68	TQS3_200724_070	39E	6.31	1640669.125	724445.313	1640134.671	724236.7193	44%	44%	GOOD	33.85299432	4.4	148.953175										
69	TQS3_200724_071	40I	6.31	14245.987	6097.183	13711.53267	5888.589333	43%	43%	GOOD	0.283011173	4.4	1.245249162										
70	TQS3_200724_072	41A	6.31	2143147.25	957642.438	2142612.796	957433.8443	45%	45%	GOOD	44.22433115	4.4	194.5870571										
71	TQS3_200724_073	42G	6.31	18085.24	8244.967	17550.78567	8036.373333	46%	46%	GOOD	0.362254794	4.4	1.593921094										
72	TQS3_200724_074	42I	6.31	1766292.125	776870.938	1765757.671	776662.3443	44%	44%	GOOD	36.44590012	4.4	160.3619605										
73	TQS3_200724_075	43H	6.31	1825898.75	806614	1825364.296	806405.4063	44%	44%	GOOD	37.6762032	4.4	165.7752941										
74	TQS3_200724_076	44I	6.31	1808446.75	798522.375	1807912.296	798313.7813	44%	44%	GOOD	37.31598738	4.4	164.1903445										
75	TQS3_200724_077	44I_spike	6.31	1974417.375	872222.75	1973882.921	872014.1563	44%	44%	GOOD	40.74168329	4.4	179.2634065	15.07306198	301%								
76	TQS3_200724_078	45C	6.32	1724036.125	764567.875	1723501.671	764359.2813	44%	44%	GOOD	35.57372045	4.4	156.52437										
77	TQS3_200724_079	46D	6.31	14221.029	6164.137	13686.57467	5955.543333	43%	44%	GOOD	0.282496031	4.4	1.242982536										
78	TQS3_200724_080	Std M1 5ng/mL	6.31	239463.594	104308.125	238929.1397	104099.5313	44%	44%	GOOD	4.642282777	4.4	20.42604422										
79	TQS3_200724_081	47A	6.31	9117.23	4033.016	8582.775667	3824.422333	44%	45%	GOOD	0.166759365	4.4	0.733741207										
80	TQS3_200724_082	49A	6.31	1610919.875	716125.063	1610385.421	715916.4693	44%	44%	GOOD	31.28904458	4.4	137.6717962										
81	TQS3_200724_083	52G	6.31	1666956	737636.063	1666421.546	737427.4693	44%	44%	GOOD	32.3778006	4.4	142.4623226										
82	TQS3_200724_084	71A	6.32	6348.859	2741.316	5814.404667	2532.722333	43%	44%	GOOD	0.112971196	4.4	0.497073262										
83	TQS3_200724_085	71B	6.32	5949.468	2531.969	5415.013667	2323.375333	43%	43%	GOOD	0.105211213	4.4	0.462929339										
84	TQS3_200724_086	71C	6.31	5406.144	2264.143	4871.689667	2055.549333	42%	42%	GOOD	0.094654679	4.4	0.416480588										
85	TQS3_200724_087	1A	6.31	12514.029	5267.242	11979.57467	5058.648333	42%	42%	GOOD	0.2327576	4.4	1.024133441										
86	TQS3_200724_088	1A_spike	6.31	77382.391	34316.078	76847.93667	34107.48433	44%	44%	GOOD	1.493119899	4.4	6.569727555	5.545594115	111%								
87	TQS3_200724_089	1E	6.31	19966.223	8605.055	19431.76867	8396.461333	43%	43%	GOOD	0.377550286	4.4	1.661221258										
88	TQS3_200724_090	1E_b	6.31	19107.354	8259.321	18572.89967	8050.727333	43%	43%	GOOD	0.360862858	4.4	1.587796576										
89	TQS3_200724_091	Std M1 5ng/mL	6.31	276285.594	123807.875	275751.1397	123599.2813	45%	45%	GOOD	4.37796773	4.4	19.26305801										
90	TQS3_200724_092	1F	6.31	15019.438	6494.921	14484.98367	6286.327333	43%	43%	GOOD	0.229971093	4.4	1.01187281										
91	TQS3_200724_093	6G	6.32	12793.058	5518.299	12258.60367	5309.705333	43%	43%	GOOD	0.194623933	4.4	0.856345304										
92	TQS3_200724_094	7H	6.31	30272.201	13036.221	29737.74667	12827.62733	43%	43%	GOOD	0.472131848	4.4	2.077380133										
93	TQS3_200724_095	9E	6.31	3577027.75	1604709.25	3576493.296	1604500.656	45%	45%	GOOD	56.78225756	4.4	249.8419333										
94	TQS3_200724_096	9E_spike	6.31	1245137.375	541381.188	1244602.921	541172.5943	43%	43%	GOOD	19.75995976	4.4	86.94382294	-162.8981103									
95	TQS3_200724_097	13J	6.32	18859.598	8061.748	18325.14367	7853.154333	43%	43%	GOOD	0.29093946	4.4	1.280133623										
96	TQS3_200724_098	15A	6.31	1376382.75	615337.875	1375848.296	615129.2813	45%	45%	GOOD	21.84367922	4.4	96.11218858										
97	TQS3_200724_099	15E	6.32	24967.754	10985.656	24433.29967	10777.06233	44%	44%	GOOD	0.387915704	4.4	1.706829098										
98	TQS3_200724_100	15H	6.31	16755.629	7355.327	16221.17467	7146.733333	44%	44%	GOOD	0.25753576	4.4	1.133157343										
99	TQS3_200724_101	16B	6.31	1465661.5	605057	1465127.046	604848.4063	41%	41%	GOOD	23.26111484	4.4	102.3489053										
100	TQS3_200724_102	Std M1 5ng/mL	6.32	354644.375	158641.328	354109.9207	158432.7343	45%	45%	GOOD	5.196407054	4.4	22.86419104										
